"Biomarker" "Estimate" "lower95" "upper95" "Pvalue" "UKB.Field.ID" "Description" "group_name" "Phenotype" "Analysis_type" "Design" "Origin" "marker_and_origin" "origin_and_analysis_type" "fill"
"914" "LDL_PL" 1.00014454999611 0.86311832600728 1.158924669708 0.998465982697163 23413 "Phospholipids in LDL" "Phospholipids" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "LDL_PL_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"915" "LDL_size" 0.888087159184051 0.780761623422102 1.01016594392884 0.0709107302728002 23432 "Average Diameter for LDL Particles" "Lipoprotein particle sizes" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "LDL_size_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"916" "LDL_TG" 1.12699020428801 0.977195828337344 1.29974656433212 0.100394322293943 23409 "Triglycerides in LDL" "Triglycerides" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "LDL_TG_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"917" "Leu" 1.0675904629427 0.936708085067327 1.21676049853279 0.32701875356356 23466 "Leucine" "Branched-chain amino acids" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "Leu_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"918" "M_HDL_C" 0.959122131806018 0.833014939684326 1.10432024672778 0.561713852452824 23568 "Cholesterol in Medium HDL" "Medium HDL (average diameter 10.9 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_HDL_C_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"919" "M_HDL_C_pct" 0.908776743442005 0.799205887735495 1.03336972624304 0.14450430716185 23640 "Cholesterol to Total Lipids in Medium HDL percentage" "Medium HDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_HDL_C_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"920" "M_HDL_CE" 0.955427142990041 0.83079867355039 1.09875118319715 0.522570023526247 23569 "Cholesteryl Esters in Medium HDL" "Medium HDL (average diameter 10.9 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_HDL_CE_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"921" "M_HDL_CE_pct" 0.909170698133018 0.7979533376984 1.03588934251204 0.152624251005457 23641 "Cholesteryl Esters to Total Lipids in Medium HDL percentage" "Medium HDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_HDL_CE_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"922" "M_HDL_FC" 0.970759450227432 0.83860122443299 1.12374497287795 0.691031462713199 23570 "Free Cholesterol in Medium HDL" "Medium HDL (average diameter 10.9 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_HDL_FC_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"923" "M_HDL_FC_pct" 0.937367036486295 0.81250885551036 1.08141216570395 0.375168533020655 23642 "Free Cholesterol to Total Lipids in Medium HDL percentage" "Medium HDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_HDL_FC_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"924" "M_HDL_L" 0.994930046771644 0.858839632092271 1.15258514043827 0.946001754508408 23566 "Total Lipids in Medium HDL" "Medium HDL (average diameter 10.9 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_HDL_L_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"925" "M_HDL_P" 0.970703020864523 0.839080770352733 1.12297217146259 0.689189307851224 23565 "Concentration of Medium HDL Particles" "Medium HDL (average diameter 10.9 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_HDL_P_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"926" "M_HDL_PL" 1.01367643203054 0.873809410909987 1.17593138277612 0.857692694796575 23567 "Phospholipids in Medium HDL" "Medium HDL (average diameter 10.9 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_HDL_PL_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"927" "M_HDL_PL_pct" 1.12561570911978 0.989165546558205 1.28088845090267 0.0726953167161871 23639 "Phospholipids to Total Lipids in Medium HDL percentage" "Medium HDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_HDL_PL_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"928" "M_HDL_TG" 1.10420700103105 0.960579334618871 1.26931015188845 0.163235955449689 23571 "Triglycerides in Medium HDL" "Medium HDL (average diameter 10.9 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_HDL_TG_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"929" "M_HDL_TG_pct" 1.1226689582786 0.97047981618124 1.29872416599232 0.119516939992831 23643 "Triglycerides to Total Lipids in Medium HDL percentage" "Medium HDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_HDL_TG_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"930" "M_LDL_C" 1.0189792247191 0.879770500943014 1.18021536218387 0.80192351548842 23540 "Cholesterol in Medium LDL" "Medium LDL (average diameter 23 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_LDL_C_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"931" "M_LDL_C_pct" 0.940816499768688 0.812865246052823 1.08890826681928 0.413379297092138 23620 "Cholesterol to Total Lipids in Medium LDL percentage" "Medium LDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_LDL_C_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"932" "M_LDL_CE" 1.03559511567447 0.894841935440344 1.19848791293075 0.638880808161652 23541 "Cholesteryl Esters in Medium LDL" "Medium LDL (average diameter 23 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_LDL_CE_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"933" "M_LDL_CE_pct" 1.07599933119064 0.928714191959563 1.24664247703572 0.329415141075976 23621 "Cholesteryl Esters to Total Lipids in Medium LDL percentage" "Medium LDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_LDL_CE_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"934" "M_LDL_FC" 0.970488937418427 0.841575009902997 1.11915012514465 0.680385604356978 23542 "Free Cholesterol in Medium LDL" "Medium LDL (average diameter 23 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_LDL_FC_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"935" "M_LDL_FC_pct" 0.907325133245573 0.791511355332546 1.04008475920503 0.162753955201985 23622 "Free Cholesterol to Total Lipids in Medium LDL percentage" "Medium LDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_LDL_FC_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"936" "M_LDL_L" 1.02431607929933 0.882795369119956 1.18852393998975 0.751475045833046 23538 "Total Lipids in Medium LDL" "Medium LDL (average diameter 23 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_LDL_L_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"937" "M_LDL_P" 1.04166800358117 0.903513563556831 1.20094736089319 0.573892823550551 23537 "Concentration of Medium LDL Particles" "Medium LDL (average diameter 23 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_LDL_P_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"938" "M_LDL_PL" 1.01702749125581 0.879046032650872 1.17666752314539 0.82044917040097 23539 "Phospholipids in Medium LDL" "Medium LDL (average diameter 23 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_LDL_PL_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"939" "M_LDL_PL_pct" 0.930683669357353 0.804479984176956 1.07668569690348 0.333951872119942 23619 "Phospholipids to Total Lipids in Medium LDL percentage" "Medium LDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_LDL_PL_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"940" "M_LDL_TG" 1.12681486235342 0.982158854713416 1.29277634460777 0.08853752838749 23543 "Triglycerides in Medium LDL" "Medium LDL (average diameter 23 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_LDL_TG_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"941" "M_LDL_TG_pct" 1.12491902540357 0.980120687874648 1.29110917601278 0.0940622528707321 23623 "Triglycerides to Total Lipids in Medium LDL percentage" "Medium LDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_LDL_TG_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"942" "M_VLDL_C" 0.984368987225557 0.852755487154516 1.13629559423274 0.82966045240866 23505 "Cholesterol in Medium VLDL" "Medium VLDL (average diameter 44.5 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_VLDL_C_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"943" "M_VLDL_C_pct" 0.917677648877067 0.80628384343716 1.04446129499329 0.193216456832962 23595 "Cholesterol to Total Lipids in Medium VLDL percentage" "Medium VLDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_VLDL_C_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"944" "M_VLDL_CE" 0.954848660570009 0.829510749104931 1.09912495477139 0.519882066149878 23506 "Cholesteryl Esters in Medium VLDL" "Medium VLDL (average diameter 44.5 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_VLDL_CE_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"945" "M_VLDL_CE_pct" 0.932178745677852 0.820238151194633 1.05939624074782 0.281937368525828 23596 "Cholesteryl Esters to Total Lipids in Medium VLDL percentage" "Medium VLDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_VLDL_CE_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"946" "M_VLDL_FC" 1.02153762127001 0.884894291291921 1.1792810982501 0.771166624100913 23507 "Free Cholesterol in Medium VLDL" "Medium VLDL (average diameter 44.5 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_VLDL_FC_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"947" "M_VLDL_FC_pct" 0.910028180162916 0.79690209412432 1.03921334226214 0.163909718976096 23597 "Free Cholesterol to Total Lipids in Medium VLDL percentage" "Medium VLDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_VLDL_FC_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"948" "M_VLDL_L" 1.06834876564762 0.922981025419865 1.2366116459887 0.375638047477382 23503 "Total Lipids in Medium VLDL" "Medium VLDL (average diameter 44.5 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_VLDL_L_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"949" "M_VLDL_P" 1.04805444788758 0.910290348042877 1.20666788140569 0.513909537524955 23502 "Concentration of Medium VLDL Particles" "Medium VLDL (average diameter 44.5 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_VLDL_P_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"950" "M_VLDL_PL" 1.04521716218266 0.905327160951632 1.20672278844791 0.546334728894014 23504 "Phospholipids in Medium VLDL" "Medium VLDL (average diameter 44.5 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_VLDL_PL_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"951" "M_VLDL_PL_pct" 0.926219838928377 0.807987383539763 1.06175319998953 0.271341254843341 23594 "Phospholipids to Total Lipids in Medium VLDL percentage" "Medium VLDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_VLDL_PL_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"952" "M_VLDL_TG" 1.12181670392819 0.97975808887735 1.28447290356573 0.096123086216945 23508 "Triglycerides in Medium VLDL" "Medium VLDL (average diameter 44.5 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_VLDL_TG_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"953" "M_VLDL_TG_pct" 1.12900770855436 0.986203181367401 1.29249066526819 0.0786438268701365 23598 "Triglycerides to Total Lipids in Medium VLDL percentage" "Medium VLDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "M_VLDL_TG_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"954" "MUFA" 1.13699642166694 0.981140602752789 1.31761019700573 0.0878502582834365 23447 "Monounsaturated Fatty Acids" "Fatty acids" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "MUFA_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"955" "MUFA_pct" 1.1632631867912 1.01757618412403 1.32980828645129 0.0267476562212702 23454 "Monounsaturated Fatty Acids to Total Fatty Acids percentage" "Fatty acid ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "MUFA_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "sig"
"956" "non_HDL_C" 1.00175058860697 0.86070787808579 1.16590572402589 0.981976915335256 23401 "Total Cholesterol Minus HDL-C" "Cholesterol" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "non_HDL_C_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"957" "Omega_3" 0.989418732760241 0.847963803737132 1.1544707738968 0.892500935363405 23444 "Omega-3 Fatty Acids" "Fatty acids" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "Omega_3_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"958" "Omega_3_pct" 0.937130345534175 0.808246088680969 1.08656669895454 0.389699082798293 23451 "Omega-3 Fatty Acids to Total Fatty Acids percentage" "Fatty acid ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "Omega_3_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"959" "Omega_6" 1.01238751248724 0.865320152610633 1.18445002389918 0.877825783424259 23445 "Omega-6 Fatty Acids" "Fatty acids" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "Omega_6_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"960" "Omega_6_by_Omega_3" 1.01978902641107 0.872693189357152 1.19167843988161 0.805243345342085 23459 "Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio" "Fatty acid ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "Omega_6_by_Omega_3_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"961" "Omega_6_pct" 0.861833011014264 0.754477107964503 0.984464778365229 0.0284783363401833 23452 "Omega-6 Fatty Acids to Total Fatty Acids percentage" "Fatty acid ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "Omega_6_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "sig"
"962" "Phe" 1.10000924028246 0.95688578325324 1.26453997946645 0.180155283889325 23468 "Phenylalanine" "Aromatic amino acids" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "Phe_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"963" "Phosphatidylc" 1.01941343397434 0.863124449393056 1.20400221555317 0.820859206449269 23437 "Phosphatidylcholines" "Other lipids" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "Phosphatidylc_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"964" "Phosphoglyc" 1.02676402369071 0.870361526612654 1.21127178547118 0.754092903716967 23434 "Phosphoglycerides" "Other lipids" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "Phosphoglyc_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"965" "PUFA" 1.00552188422502 0.852329000374115 1.18624880675377 0.947937420625517 23446 "Polyunsaturated Fatty Acids" "Fatty acids" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "PUFA_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"966" "PUFA_by_MUFA" 0.848865553011521 0.744523482716803 0.967830758621809 0.0143414933853293 23458 "Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio" "Fatty acid ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "PUFA_by_MUFA_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "sig"
"967" "PUFA_pct" 0.854983600860667 0.756117531748005 0.966776892543069 0.0124593921051995 23453 "Polyunsaturated Fatty Acids to Total Fatty Acids percentage" "Fatty acid ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "PUFA_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "sig"
"968" "Pyruvate" 1.19469439900867 1.05968016723146 1.34691084268535 0.00364506569662021 23472 "Pyruvate" "Glycolysis related metabolites" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "Pyruvate_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "sig"
"969" "Remnant_C" 1.01065943951325 0.868309194207126 1.17634652436213 0.891116586901727 23402 "Remnant Cholesterol (Non-HDL and Non-LDL -Cholesterol)" "Cholesterol" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "Remnant_C_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"970" "S_HDL_C" 1.01210678534235 0.874956961905117 1.17075489370998 0.87132317915399 23575 "Cholesterol in Small HDL" "Small HDL (average diameter 8.7 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_HDL_C_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"971" "S_HDL_C_pct" 0.907272454581445 0.794161049867272 1.03649418084633 0.152038915327021 23645 "Cholesterol to Total Lipids in Small HDL percentage" "Small HDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_HDL_C_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"972" "S_HDL_CE" 0.999996236041462 0.867269655064159 1.15303523680085 0.999958664895881 23576 "Cholesteryl Esters in Small HDL" "Small HDL (average diameter 8.7 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_HDL_CE_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"973" "S_HDL_CE_pct" 0.921924556305948 0.814444253589484 1.0435887831168 0.198668572029878 23646 "Cholesteryl Esters to Total Lipids in Small HDL percentage" "Small HDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_HDL_CE_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"974" "S_HDL_FC" 1.04472879596812 0.891928694786355 1.22370573287413 0.587564686339505 23577 "Free Cholesterol in Small HDL" "Small HDL (average diameter 8.7 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_HDL_FC_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"975" "S_HDL_FC_pct" 0.951204302365816 0.821773429970065 1.10102078242198 0.50262688352859 23647 "Free Cholesterol to Total Lipids in Small HDL percentage" "Small HDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_HDL_FC_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"976" "S_HDL_L" 1.06982551772621 0.919937543733085 1.2441351547994 0.380810365567352 23573 "Total Lipids in Small HDL" "Small HDL (average diameter 8.7 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_HDL_L_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"977" "S_HDL_P" 1.02534126673273 0.886028530248354 1.18655853324541 0.736961482813332 23572 "Concentration of Small HDL Particles" "Small HDL (average diameter 8.7 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_HDL_P_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"978" "S_HDL_PL" 1.07741271544585 0.92700489006541 1.25222441849524 0.331080461932615 23574 "Phospholipids in Small HDL" "Small HDL (average diameter 8.7 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_HDL_PL_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"979" "S_HDL_PL_pct" 1.05614447972383 0.914551443418567 1.2196592877068 0.45701608445333 23644 "Phospholipids to Total Lipids in Small HDL percentage" "Small HDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_HDL_PL_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"980" "S_HDL_TG" 1.12310665538075 0.984045511183623 1.28181933155037 0.0851625544230961 23578 "Triglycerides in Small HDL" "Small HDL (average diameter 8.7 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_HDL_TG_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"981" "S_HDL_TG_pct" 1.14263980936937 0.990934780701368 1.31756979307111 0.0665553059210304 23648 "Triglycerides to Total Lipids in Small HDL percentage" "Small HDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_HDL_TG_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"982" "S_LDL_C" 1.01546742166375 0.878725384799529 1.17348844394164 0.835228434717672 23547 "Cholesterol in Small LDL" "Small LDL (average diameter 18.7 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_LDL_C_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"983" "S_LDL_C_pct" 0.908442108795478 0.788466936406049 1.04667301433649 0.183933401251676 23625 "Cholesterol to Total Lipids in Small LDL percentage" "Small LDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_LDL_C_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"984" "S_LDL_CE" 1.03013703352717 0.891435624104454 1.19041945279026 0.687377972718731 23548 "Cholesteryl Esters in Small LDL" "Small LDL (average diameter 18.7 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_LDL_CE_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"985" "S_LDL_CE_pct" 1.0190843895419 0.879288960226142 1.18110546132739 0.80171896416677 23626 "Cholesteryl Esters to Total Lipids in Small LDL percentage" "Small LDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_LDL_CE_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"986" "S_LDL_FC" 0.971913790920898 0.844733232378481 1.11824228143897 0.690536691400451 23549 "Free Cholesterol in Small LDL" "Small LDL (average diameter 18.7 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_LDL_FC_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"987" "S_LDL_FC_pct" 0.937659947488294 0.824071882163686 1.06690471566061 0.328572207059774 23627 "Free Cholesterol to Total Lipids in Small LDL percentage" "Small LDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_LDL_FC_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"988" "S_LDL_L" 1.02770561561312 0.888145129204849 1.18919622214033 0.713618262448945 23545 "Total Lipids in Small LDL" "Small LDL (average diameter 18.7 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_LDL_L_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"989" "S_LDL_P" 1.03953023514292 0.901111203604835 1.19921171266468 0.594894395242063 23544 "Concentration of Small LDL Particles" "Small LDL (average diameter 18.7 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_LDL_P_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"990" "S_LDL_PL" 1.02354342598698 0.88637604812552 1.18193756148611 0.751253890355065 23546 "Phospholipids in Small LDL" "Small LDL (average diameter 18.7 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_LDL_PL_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"991" "S_LDL_PL_pct" 1.00108097978278 0.865213302174683 1.15828446645925 0.988417006683361 23624 "Phospholipids to Total Lipids in Small LDL percentage" "Small LDL ratios" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_LDL_PL_pct_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
"992" "S_LDL_TG" 1.12154581149738 0.984991863425365 1.27703086085708 0.083330975146845 23550 "Triglycerides in Small LDL" "Small LDL (average diameter 18.7 nm)" "BC_postmeno" "Raw" "healthy_noncancer_control" "HUNT_All" "S_LDL_TG_HUNT_All_BC_postmeno_Raw" "HUNT_All_BC_postmeno_Raw" "not-sig"
